time,latitude,longitude,speed,accuracy,bearing
1551714818532,30.008566,120.812943,48,1,177
1551714819497,30.008444,120.812948,48,1,178
1551714820579,30.008321,120.812952,49,1,178
1551714821498,30.008196,120.812958,50,1,178
1551714822582,30.008071,120.812964,50,1,177
1551714823507,30.007943,120.812972,51,1,177
1551714824546,30.007815,120.81298,51,1,177
1551714825507,30.007685,120.812987,52,1,177
1551714826490,30.007552,120.812992,53,1,179
1551714827498,30.007415,120.812992,54,1,179
1551714829427,30.007146,120.812996,53,1,179
1551714829427,30.007146,120.812996,53,1,179
1551714830493,30.007017,120.813002,52,1,178
1551714832430,30.00675,120.81301,55,1,179
1551714833430,30.006607,120.813015,58,1,178
1551714834427,30.006459,120.813019,59,1,178
1551714835391,30.006307,120.813023,61,1,178
1551714836438,30.006154,120.813028,61,1,178
1551714837423,30.006001,120.813032,61,1,179
1551714837423,30.006001,120.813032,61,1,179
1551714839387,30.00572,120.81304,50,1,178
1551714840426,30.005602,120.813044,47,1,179
1551714841419,30.005485,120.813049,47,1,178
1551714842448,30.005368,120.813054,47,1,178
1551714843453,30.005249,120.813057,48,1,179
1551714844444,30.005128,120.81306,49,1,179
1551714845421,30.005004,120.813063,50,1,179
1551714846471,30.004878,120.813066,50,1,179
1551714847416,30.004751,120.813069,51,1,179
1551714848434,30.004625,120.813074,50,1,178
1551714849483,30.0045,120.813078,50,1,178
1551714850499,30.004375,120.813082,50,1,178
1551714851487,30.00425,120.813086,50,1,179
1551714852517,30.004125,120.813089,50,1,178
1551714853488,30.003998,120.813095,50,1,178
1551714854492,30.003872,120.813099,50,1,178
1551714855485,30.003746,120.813104,50,1,178
1551714856532,30.00362,120.813109,50,1,178
1551714857443,30.003496,120.813114,49,1,178
1551714858476,30.003373,120.813121,48,1,177
1551714859489,30.003255,120.813125,47,1,178
1551714860505,30.003139,120.813128,45,1,179
1551714861476,30.003029,120.81313,43,1,180
1551714862530,30.002923,120.813131,41,1,179
1551714863472,30.002822,120.813133,40,1,179
1551714864531,30.002725,120.813136,38,1,179
1551714865460,30.002632,120.813138,36,1,179
1551714866531,30.002543,120.813141,35,1,178
1551714867506,30.002456,120.813144,34,1,178
1551714868508,30.00237,120.813149,34,1,177
1551714869517,30.002286,120.813151,33,1,179
1551714870579,30.002202,120.813153,34,1,179
1551714871470,30.002116,120.813155,34,1,179
1551714872515,30.002028,120.813158,35,1,178
1551714873507,30.001938,120.813161,36,1,178
1551714874547,30.001847,120.813167,36,1,177
1551714875469,30.001755,120.81317,37,1,178
1551714876481,30.001662,120.813174,38,1,178
1551714877434,30.001566,120.813177,39,1,178
1551714878484,30.001466,120.813181,40,1,178
1551714879468,30.001365,120.813185,41,1,178
1551714880458,30.001258,120.813189,43,1,178
1551714881470,30.001148,120.813194,44,1,178
1551714882508,30.001039,120.8132,43,1,178
1551714883482,30.000937,120.813204,40,1,178
1551714884471,30.00085,120.813209,33,1,178
1551714885466,30.000775,120.813212,29,1,178
1551714886501,30.000702,120.813214,29,1,178
1551714887436,30.000627,120.813217,30,1,178
1551714888483,30.000549,120.81322,31,1,178
1551714889431,30.000468,120.813224,33,1,178
1551714890436,30.000383,120.813226,35,1,179
1551714891449,30.000293,120.813228,37,1,179
1551714892474,30.000197,120.813226,39,1,181
1551714893482,30.000096,120.813219,41,1,184
1551714894441,29.99999,120.813205,43,1,187
1551714895399,29.999882,120.81318,45,1,193
1551714896466,29.999773,120.813143,46,1,198
1551714897428,29.999666,120.813096,46,1,202
1551714898444,29.999563,120.81304,46,1,207
1551714899397,29.999465,120.812975,44,1,211
1551714900445,29.999376,120.812903,43,1,216
1551714901388,29.999295,120.812824,42,1,223
1551714902451,29.999226,120.812735,41,1,231
1551714903437,29.999166,120.812636,42,1,237
1551714904432,29.999116,120.812532,41,1,242
1551714905397,29.999069,120.812426,42,1,243
1551714906472,29.999019,120.81232,42,1,241
1551714907389,29.998965,120.812218,42,1,238
1551714908474,29.998903,120.812124,41,1,231
1551714909420,29.998832,120.812045,39,1,221
1551714910478,29.998753,120.811985,38,1,210
1551714911399,29.998665,120.811944,38,1,198
1551714912494,29.998571,120.811924,38,1,188
1551714913431,29.998476,120.811919,38,1,180
1551714914457,29.998379,120.811921,39,1,177
1551714915451,29.99828,120.811928,40,1,175
1551714916471,29.998177,120.811937,41,1,176
1551714917425,29.99807,120.811944,43,1,177
1551714918499,29.997962,120.81195,43,1,178
1551714919417,29.997853,120.811958,44,1,175
1551714920489,29.997743,120.811971,44,1,174
1551714921408,29.997634,120.811987,44,1,172
1551714922456,29.997524,120.812,45,1,175
1551714923356,29.997409,120.812008,46,1,176
1551714924390,29.997293,120.812017,46,1,176
1551714925433,29.997177,120.812027,46,1,176
1551714926460,29.997061,120.812036,46,1,176
1551714927440,29.996943,120.812043,47,1,177
1551714928437,29.996827,120.812051,46,1,176
1551714929379,29.996711,120.812061,46,1,176
1551714930423,29.996598,120.81207,45,1,176
1551714931379,29.996484,120.812078,45,1,176
1551714932420,29.99637,120.812086,45,1,177
1551714933407,29.996256,120.812094,45,1,176
1551714934409,29.996144,120.812102,45,1,176
1551714935376,29.99603,120.812111,45,1,176
1551714936421,29.995916,120.812118,45,1,176
1551714937344,29.995803,120.812128,46,1,175
1551714938406,29.995689,120.812138,46,1,175
1551714939457,29.995574,120.812148,46,1,176
1551714940472,29.995459,120.812157,46,1,176
1551714941399,29.995345,120.812166,45,1,176
1551714942446,29.995234,120.812176,44,1,176
1551714943394,29.995128,120.812184,41,1,177
1551714944399,29.995031,120.81219,38,1,176
1551714945404,29.994942,120.812198,34,1,176
1551714946430,29.994868,120.812195,28,1,184
1551714947377,29.994812,120.812182,21,1,194
1551714948422,29.994773,120.81215,19,1,222
1551714949361,29.994749,120.812098,21,1,245
1551714950395,29.994737,120.812031,25,1,259
1551714951393,29.994734,120.811955,27,1,267
1551714952433,29.994731,120.81187,30,1,269
1551714953359,29.994726,120.811774,34,1,266
1551714954388,29.994723,120.811674,36,1,267
1551714955292,29.994717,120.811568,38,1,266
1551714956432,29.994711,120.811459,39,1,266
1551714957358,29.994705,120.811342,41,1,266
1551714958399,29.994698,120.811223,42,1,266
1551714959368,29.994693,120.811103,43,1,267
1551714960421,29.994691,120.810979,44,1,268
1551714961320,29.994686,120.810853,44,1,266
1551714962351,29.994679,120.810729,43,1,266
1551714963357,29.994672,120.810609,41,1,266
1551714964370,29.994666,120.810496,39,1,266
1551714965286,29.994659,120.810386,38,1,266
1551714966382,29.994652,120.810278,38,1,266
1551714967338,29.994645,120.810168,38,1,266
1551714968372,29.994638,120.810055,40,1,265
1551714969360,29.99463,120.809942,40,1,266
1551714970363,29.994623,120.809818,44,1,267
1551714971317,29.994615,120.809689,46,1,266
1551714972365,29.994609,120.809555,47,1,267
1551714973313,29.994602,120.809418,48,1,266
1551714974321,29.994596,120.809278,49,1,267
1551714975324,29.994589,120.809135,51,1,267
1551714976357,29.994582,120.808988,51,1,267
1551714977311,29.994576,120.808837,52,1,267
1551714978330,29.994567,120.808684,54,1,266
1551714979315,29.994559,120.808528,54,1,266
1551714980385,29.994541,120.808373,54,1,260
1551714981377,29.994528,120.808216,55,1,266
1551714982398,29.994517,120.808058,55,1,265
1551714983350,29.994511,120.807905,53,1,268
1551714984435,29.994505,120.807755,52,1,267
1551714985342,29.994498,120.807607,51,1,266
1551714986445,29.99449,120.807458,52,1,267
1551714987440,29.994483,120.807304,54,1,267
1551714988485,29.994476,120.807146,55,1,267
1551714989411,29.994468,120.806987,56,1,267
1551714990450,29.994459,120.806823,57,1,266
1551714991410,29.99445,120.806657,58,1,266
1551714992461,29.994438,120.806491,58,1,265
1551714993445,29.994429,120.806322,59,1,266
1551714994455,29.994421,120.80615,60,1,267
1551714995402,29.994412,120.805976,60,1,266
1551714996439,29.994404,120.805798,62,1,267
1551714997405,29.994394,120.805622,61,1,266
1551714998494,29.994387,120.805445,61,1,268
1551714999445,29.99438,120.805269,61,1,267
1551715000400,29.994373,120.805089,62,1,267
1551715001369,29.994366,120.804909,62,1,267
1551715002425,29.994358,120.804732,61,1,267
1551715003363,29.99435,120.804553,62,1,267
1551715004400,29.994341,120.804372,62,1,267
1551715005370,29.99433,120.804191,62,1,266
1551715006386,29.994319,120.80401,62,1,266
1551715007328,29.99431,120.803832,62,1,266
1551715008362,29.9943,120.803655,61,1,266
1551715009366,29.994291,120.803479,61,1,267
1551715010418,29.994282,120.803305,60,1,267
1551715011405,29.994273,120.803134,60,1,266
1551715012427,29.994265,120.802964,58,1,267
1551715013354,29.994254,120.802798,58,1,265
1551715014397,29.994245,120.802636,55,1,266
1551715015340,29.994237,120.802478,55,1,266
1551715016407,29.994228,120.802322,54,1,266
1551715017395,29.99422,120.802159,57,1,267
1551715018457,29.994213,120.80199,59,1,268
1551715019391,29.994206,120.801821,59,1,267
1551715020381,29.994197,120.801651,59,1,266
1551715021336,29.994188,120.801481,59,1,266
1551715022368,29.99418,120.801314,58,1,267
1551715023388,29.994171,120.801148,58,1,266
1551715024421,29.994162,120.800984,57,1,266
1551715025390,29.994152,120.800824,55,1,266
1551715026462,29.994143,120.800669,53,1,267
1551715027359,29.994136,120.800519,52,1,267
1551715028458,29.994129,120.800375,50,1,267
1551715029383,29.994121,120.800241,45,1,266
1551715030435,29.994116,120.800117,42,1,267
1551715031401,29.994109,120.800009,36,1,265
1551715032442,29.994104,120.799921,27,1,265
1551715033348,29.99409,120.799857,21,1,252
1551715034391,29.994064,120.799812,19,1,230
1551715035383,29.994029,120.799792,16,1,203
1551715036426,29.993984,120.799791,18,1,181
1551715037413,29.993931,120.799796,22,1,177
1551715038506,29.993869,120.7998,26,1,177
1551715039422,29.993799,120.799804,29,1,176
1551715040484,29.993722,120.79981,31,1,176
1551715041444,29.993641,120.799817,34,1,175
1551715042518,29.993553,120.799824,35,1,176
1551715043412,29.993462,120.799831,37,1,176
1551715044507,29.993367,120.799835,38,1,177
1551715045408,29.993272,120.799839,38,1,177
1551715046476,29.993174,120.799845,38,1,177
1551715047439,29.993078,120.799852,38,1,177
1551715048509,29.992982,120.799857,38,1,176
1551715049404,29.992887,120.799864,38,1,176
1551715050510,29.992792,120.799873,38,1,176
1551715051440,29.992697,120.79988,38,1,176
1551715052496,29.992603,120.799887,37,1,176
1551715053470,29.99251,120.799895,37,1,175
1551715054527,29.992419,120.799903,36,1,176
1551715055435,29.992329,120.799908,35,1,176
1551715056537,29.992243,120.799913,34,1,177
1551715057481,29.992155,120.799917,36,1,178
1551715058491,29.992062,120.799922,37,1,177
1551715059474,29.991968,120.799927,38,1,177
1551715060511,29.991872,120.799934,38,1,176
1551715061466,29.991776,120.799944,39,1,174
1551715062512,29.991679,120.799954,39,1,175
1551715063469,29.991582,120.799964,39,1,174
1551715064518,29.991483,120.799972,40,1,175
1551715065463,29.991381,120.79998,41,1,176
1551715066529,29.991278,120.799987,41,1,177
1551715067465,29.991173,120.799994,42,1,176
1551715068458,29.991066,120.800002,43,1,177
1551715069433,29.990958,120.800009,43,1,176
1551715070481,29.990849,120.800016,44,1,176
1551715071466,29.990738,120.800023,44,1,176
1551715072474,29.990626,120.80003,45,1,177
1551715073471,29.990513,120.800036,45,1,177
1551715074570,29.9904,120.800044,45,1,177
1551715075440,29.990288,120.800053,44,1,175
1551715076510,29.99018,120.80006,43,1,176
1551715077467,29.990078,120.80007,40,1,174
1551715078547,29.989988,120.800079,35,1,174
1551715080509,29.989846,120.800085,23,1,182
1551715081460,29.9898,120.800067,18,1,204
1551715082522,29.98977,120.800032,17,1,231
1551715083486,29.989755,120.799988,17,1,252
1551715084487,29.989748,120.799932,20,1,265
1551715085458,29.989746,120.799869,23,1,267
1551715086470,29.989741,120.799798,25,1,265
1551715087422,29.989736,120.799722,27,1,266
1551715088494,29.989731,120.79964,29,1,266
1551715089466,29.989726,120.799552,31,1,266
1551715090457,29.989723,120.799459,33,1,268
1551715091426,29.989719,120.799361,35,1,267
1551715092490,29.989713,120.799259,36,1,266
1551715093417,29.989708,120.799155,36,1,267
1551715094461,29.989704,120.799051,36,1,267
1551715095424,29.9897,120.798949,35,1,267
1551715096415,29.989695,120.798851,34,1,266
1551715097380,29.989692,120.798763,30,1,268
1551715098439,29.989689,120.798686,25,1,267
1551715099380,29.98968,120.798616,23,1,264
1551715100390,29.989677,120.798551,21,1,268
1551715101385,29.989679,120.798493,20,1,270
1551715102374,29.989682,120.798442,17,1,272
1551715103276,29.989688,120.798399,14,1,277
1551715104476,29.989699,120.798365,12,1,284
1551715105247,29.989709,120.798334,10,1,287
1551715106330,29.989715,120.798308,9,1,284
1551715107305,29.989709,120.798285,8,1,259
1551715108392,29.989699,120.79827,6,1,239
1551715109279,29.989689,120.798265,4,1,229
1551715110258,29.989686,120.798263,0,1,0
1551715111206,29.989686,120.798262,0,1,0
1551715112207,29.989685,120.798261,0,1,0
1551715113218,29.989685,120.798262,0,1,0
1551715114178,29.989688,120.798266,2,1,277
1551715115135,29.989694,120.798272,4,1,18
1551715116145,29.9897,120.798277,3,1,26
1551715117135,29.989698,120.79828,0,1,0
1551715118142,29.989702,120.79828,0,1,25
1551715119164,29.989702,120.79828,0,1,0
1551715120168,29.989702,120.79828,0,1,0
1551715121114,29.989702,120.798279,0,1,0
1551715122184,29.989698,120.798279,0,1,92
1551715123098,29.989695,120.798285,4,1,119
1551715124185,29.989685,120.798294,6,1,134
1551715125170,29.989676,120.798301,3,1,135
1551715126211,29.989675,120.798303,0,1,0
1551715127139,29.989676,120.798303,0,1,0
1551715128159,29.989676,120.7983,0,1,0
1551715129093,29.989679,120.798294,3,1,0
1551715130109,29.989681,120.79829,2,1,210
1551715131126,29.989683,120.798289,0,1,293
1551715132226,29.989682,120.798289,0,1,0
1551715133123,29.98968,120.798294,3,1,38
1551715134140,29.989678,120.798314,8,1,82
1551715135158,29.989678,120.798332,6,1,83
1551715136180,29.989683,120.798353,6,1,74
1551715137159,29.989687,120.798368,5,1,64
1551715138153,29.989687,120.798383,5,1,72
1551715139189,29.989689,120.798401,6,1,91
1551715140337,29.989688,120.798413,3,1,92
1551715141220,29.989691,120.798418,0,1,0
1551715141220,29.989691,120.798418,0,1,0
